sms_id,date,from_person,to_person,phone_id,message_category
SMS_001008,2021-09-10,PERSON_00322,PERSON_00343,PHONE_00322,short coordination
SMS_001009,2021-05-18,PERSON_00325,PERSON_00384,PHONE_00325,work
SMS_001010,2023-03-07,PERSON_00328,PERSON_00425,PHONE_00328,work
SMS_001011,2024-02-28,PERSON_00331,PERSON_00016,PHONE_00331,meeting
SMS_001012,2022-09-06,PERSON_00334,PERSON_00057,PHONE_00334,meeting
SMS_001013,2021-03-07,PERSON_00337,PERSON_00098,PHONE_00337,OTP
SMS_001014,2022-06-17,PERSON_00340,PERSON_00139,PHONE_00340,OTP
SMS_001015,2022-07-12,PERSON_00343,PERSON_00180,PHONE_00343,work
SMS_001016,2024-08-18,PERSON_00346,PERSON_00221,PHONE_00346,work
SMS_001017,2023-10-20,PERSON_00349,PERSON_00262,PHONE_00349,OTP
SMS_001018,2024-08-13,PERSON_00352,PERSON_00303,PHONE_00352,delivery
SMS_001019,2021-09-09,PERSON_00355,PERSON_00344,PHONE_00355,short coordination
SMS_001020,2025-07-12,PERSON_00358,PERSON_00385,PHONE_00358,family
SMS_001021,2025-08-14,PERSON_00361,PERSON_00426,PHONE_00361,delivery
SMS_001022,2026-03-13,PERSON_00364,PERSON_00017,PHONE_00364,family
SMS_001023,2025-11-05,PERSON_00367,PERSON_00058,PHONE_00367,family
SMS_001024,2021-06-05,PERSON_00370,PERSON_00099,PHONE_00370,work
SMS_001025,2024-08-28,PERSON_00373,PERSON_00140,PHONE_00373,family
SMS_001026,2024-04-28,PERSON_00376,PERSON_00181,PHONE_00376,meeting
SMS_001027,2025-06-09,PERSON_00379,PERSON_00222,PHONE_00379,short coordination
SMS_001028,2024-11-19,PERSON_00382,PERSON_00263,PHONE_00382,work
SMS_001029,2023-10-22,PERSON_00385,PERSON_00304,PHONE_00385,short coordination
SMS_001030,2025-02-25,PERSON_00388,PERSON_00345,PHONE_00388,work
SMS_001031,2022-10-04,PERSON_00391,PERSON_00386,PHONE_00391,family
SMS_001032,2025-12-07,PERSON_00394,PERSON_00427,PHONE_00394,meeting
SMS_001033,2022-06-30,PERSON_00397,PERSON_00018,PHONE_00397,meeting
SMS_001034,2023-02-28,PERSON_00400,PERSON_00059,PHONE_00400,OTP
SMS_001035,2023-12-17,PERSON_00403,PERSON_00100,PHONE_00403,short coordination
SMS_001036,2024-09-24,PERSON_00406,PERSON_00141,PHONE_00406,work
SMS_001037,2023-11-23,PERSON_00409,PERSON_00182,PHONE_00409,delivery
SMS_001038,2024-11-21,PERSON_00412,PERSON_00223,PHONE_00412,OTP
SMS_001039,2024-02-02,PERSON_00415,PERSON_00264,PHONE_00415,meeting
SMS_001040,2025-12-16,PERSON_00418,PERSON_00305,PHONE_00418,delivery
SMS_001041,2022-12-04,PERSON_00421,PERSON_00346,PHONE_00421,family
SMS_001042,2021-12-03,PERSON_00424,PERSON_00387,PHONE_00424,work
SMS_001043,2023-12-19,PERSON_00427,PERSON_00428,PHONE_00427,OTP
SMS_001044,2021-03-30,PERSON_00430,PERSON_00019,PHONE_00430,family
SMS_001045,2022-08-06,PERSON_00433,PERSON_00060,PHONE_00433,OTP
SMS_001046,2023-08-31,PERSON_00436,PERSON_00101,PHONE_00436,short coordination
SMS_001047,2022-10-20,PERSON_00439,PERSON_00142,PHONE_00439,meeting
SMS_001048,2024-06-16,PERSON_00442,PERSON_00183,PHONE_00442,work
SMS_001049,2026-04-14,PERSON_00445,PERSON_00224,PHONE_00445,work
SMS_001050,2021-08-11,PERSON_00448,PERSON_00265,PHONE_00448,meeting
SMS_001051,2025-09-23,PERSON_00001,PERSON_00306,PHONE_00001,OTP
SMS_001052,2026-03-23,PERSON_00004,PERSON_00347,PHONE_00004,short coordination
SMS_001053,2021-12-02,PERSON_00007,PERSON_00388,PHONE_00007,family
SMS_001054,2022-11-17,PERSON_00010,PERSON_00429,PHONE_00010,delivery
SMS_001055,2025-08-05,PERSON_00013,PERSON_00020,PHONE_00013,short coordination
SMS_001056,2026-01-14,PERSON_00016,PERSON_00061,PHONE_00016,OTP
SMS_001057,2025-11-30,PERSON_00019,PERSON_00102,PHONE_00019,delivery
SMS_001058,2021-04-19,PERSON_00022,PERSON_00143,PHONE_00022,short coordination
SMS_001059,2021-03-18,PERSON_00025,PERSON_00184,PHONE_00025,family
SMS_001060,2025-12-03,PERSON_00028,PERSON_00225,PHONE_00028,OTP
SMS_001061,2021-03-14,PERSON_00031,PERSON_00266,PHONE_00031,OTP
SMS_001062,2025-10-11,PERSON_00034,PERSON_00307,PHONE_00034,work
SMS_001063,2021-01-27,PERSON_00037,PERSON_00348,PHONE_00037,meeting
SMS_001064,2024-06-20,PERSON_00040,PERSON_00389,PHONE_00040,OTP
SMS_001065,2022-06-04,PERSON_00043,PERSON_00430,PHONE_00043,short coordination
SMS_001066,2021-07-26,PERSON_00046,PERSON_00021,PHONE_00046,family
SMS_001067,2023-05-23,PERSON_00049,PERSON_00062,PHONE_00049,OTP
SMS_001068,2025-04-30,PERSON_00052,PERSON_00103,PHONE_00052,work
SMS_001069,2024-06-21,PERSON_00055,PERSON_00144,PHONE_00055,work
SMS_001070,2024-12-16,PERSON_00058,PERSON_00185,PHONE_00058,short coordination
SMS_001071,2023-05-14,PERSON_00061,PERSON_00226,PHONE_00061,delivery
SMS_001072,2025-05-04,PERSON_00064,PERSON_00267,PHONE_00064,delivery
SMS_001073,2021-04-22,PERSON_00067,PERSON_00308,PHONE_00067,family
SMS_001074,2023-01-08,PERSON_00070,PERSON_00349,PHONE_00070,delivery
SMS_001075,2022-12-01,PERSON_00073,PERSON_00390,PHONE_00073,short coordination
SMS_001076,2021-11-03,PERSON_00076,PERSON_00431,PHONE_00076,work
SMS_001077,2025-03-29,PERSON_00079,PERSON_00022,PHONE_00079,family
SMS_001078,2024-10-31,PERSON_00082,PERSON_00063,PHONE_00082,family
SMS_001079,2024-11-30,PERSON_00085,PERSON_00104,PHONE_00085,OTP
SMS_001080,2025-10-25,PERSON_00088,PERSON_00145,PHONE_00088,meeting
SMS_001081,2023-11-22,PERSON_00091,PERSON_00186,PHONE_00091,delivery
SMS_001082,2025-03-03,PERSON_00094,PERSON_00227,PHONE_00094,meeting
SMS_001083,2022-09-05,PERSON_00097,PERSON_00268,PHONE_00097,family
SMS_001084,2021-06-22,PERSON_00100,PERSON_00309,PHONE_00100,short coordination
SMS_001085,2024-12-05,PERSON_00103,PERSON_00350,PHONE_00103,family
SMS_001086,2021-09-30,PERSON_00106,PERSON_00391,PHONE_00106,OTP
SMS_001087,2023-09-10,PERSON_00109,PERSON_00432,PHONE_00109,delivery
SMS_001088,2025-08-11,PERSON_00112,PERSON_00023,PHONE_00112,work
SMS_001089,2025-05-05,PERSON_00115,PERSON_00064,PHONE_00115,OTP
SMS_001090,2025-03-22,PERSON_00118,PERSON_00105,PHONE_00118,OTP
SMS_001091,2023-10-29,PERSON_00121,PERSON_00146,PHONE_00121,meeting
SMS_001092,2023-07-23,PERSON_00124,PERSON_00187,PHONE_00124,meeting
SMS_001093,2023-02-10,PERSON_00127,PERSON_00228,PHONE_00127,meeting
SMS_001094,2022-07-10,PERSON_00130,PERSON_00269,PHONE_00130,OTP
SMS_001095,2024-11-02,PERSON_00133,PERSON_00310,PHONE_00133,delivery
SMS_001096,2026-02-24,PERSON_00136,PERSON_00351,PHONE_00136,family
SMS_001097,2022-05-13,PERSON_00139,PERSON_00392,PHONE_00139,delivery
SMS_001098,2024-09-27,PERSON_00142,PERSON_00433,PHONE_00142,work
SMS_001099,2021-11-08,PERSON_00145,PERSON_00024,PHONE_00145,family
SMS_001100,2026-03-07,PERSON_00148,PERSON_00065,PHONE_00148,short coordination
SMS_001101,2023-10-07,PERSON_00151,PERSON_00106,PHONE_00151,family
SMS_001102,2023-12-25,PERSON_00154,PERSON_00147,PHONE_00154,family
SMS_001103,2025-05-22,PERSON_00157,PERSON_00188,PHONE_00157,delivery
SMS_001104,2022-03-17,PERSON_00160,PERSON_00229,PHONE_00160,meeting
SMS_001105,2024-08-19,PERSON_00163,PERSON_00270,PHONE_00163,delivery
SMS_001106,2024-10-23,PERSON_00166,PERSON_00311,PHONE_00166,family
SMS_001107,2023-05-06,PERSON_00169,PERSON_00352,PHONE_00169,family
SMS_001108,2021-05-16,PERSON_00172,PERSON_00393,PHONE_00172,delivery
SMS_001109,2025-03-17,PERSON_00175,PERSON_00434,PHONE_00175,delivery
SMS_001110,2021-10-20,PERSON_00178,PERSON_00025,PHONE_00178,OTP
SMS_001111,2021-11-29,PERSON_00181,PERSON_00066,PHONE_00181,delivery
SMS_001112,2025-01-28,PERSON_00184,PERSON_00107,PHONE_00184,family
SMS_001113,2024-11-03,PERSON_00187,PERSON_00148,PHONE_00187,family
SMS_001114,2021-02-26,PERSON_00190,PERSON_00189,PHONE_00190,work
SMS_001115,2024-08-26,PERSON_00193,PERSON_00230,PHONE_00193,family
SMS_001116,2022-08-08,PERSON_00196,PERSON_00271,PHONE_00196,delivery
SMS_001117,2023-03-09,PERSON_00199,PERSON_00312,PHONE_00199,OTP
SMS_001118,2025-11-30,PERSON_00202,PERSON_00353,PHONE_00202,work
SMS_001119,2025-08-22,PERSON_00205,PERSON_00394,PHONE_00205,meeting
SMS_001120,2023-05-15,PERSON_00208,PERSON_00435,PHONE_00208,short coordination
SMS_001121,2025-06-16,PERSON_00211,PERSON_00026,PHONE_00211,meeting
SMS_001122,2024-05-31,PERSON_00214,PERSON_00067,PHONE_00214,family
SMS_001123,2024-08-27,PERSON_00217,PERSON_00108,PHONE_00217,OTP
SMS_001124,2021-10-09,PERSON_00220,PERSON_00149,PHONE_00220,delivery
SMS_001125,2022-05-18,PERSON_00223,PERSON_00190,PHONE_00223,work
SMS_001126,2026-05-12,PERSON_00226,PERSON_00231,PHONE_00226,family
SMS_001127,2021-11-24,PERSON_00229,PERSON_00272,PHONE_00229,short coordination
SMS_001128,2025-05-28,PERSON_00232,PERSON_00313,PHONE_00232,short coordination
SMS_001129,2022-07-16,PERSON_00235,PERSON_00354,PHONE_00235,short coordination
SMS_001130,2022-11-01,PERSON_00238,PERSON_00395,PHONE_00238,OTP
SMS_001131,2024-03-30,PERSON_00241,PERSON_00436,PHONE_00241,OTP
SMS_001132,2023-08-14,PERSON_00244,PERSON_00027,PHONE_00244,meeting
SMS_001133,2024-10-01,PERSON_00247,PERSON_00068,PHONE_00247,meeting
SMS_001134,2023-09-27,PERSON_00250,PERSON_00109,PHONE_00250,short coordination
SMS_001135,2024-06-03,PERSON_00253,PERSON_00150,PHONE_00253,short coordination
SMS_001136,2024-07-29,PERSON_00256,PERSON_00191,PHONE_00256,work
SMS_001137,2023-01-12,PERSON_00259,PERSON_00232,PHONE_00259,work
SMS_001138,2022-09-03,PERSON_00262,PERSON_00273,PHONE_00262,work
SMS_001139,2022-02-11,PERSON_00265,PERSON_00314,PHONE_00265,meeting
SMS_001140,2023-05-20,PERSON_00268,PERSON_00355,PHONE_00268,family
SMS_001141,2021-01-18,PERSON_00271,PERSON_00396,PHONE_00271,work
SMS_001142,2023-10-24,PERSON_00274,PERSON_00437,PHONE_00274,OTP
SMS_001143,2023-03-17,PERSON_00277,PERSON_00028,PHONE_00277,work
SMS_001144,2026-03-20,PERSON_00280,PERSON_00069,PHONE_00280,delivery
SMS_001145,2024-02-11,PERSON_00283,PERSON_00110,PHONE_00283,delivery
SMS_001146,2023-01-09,PERSON_00286,PERSON_00151,PHONE_00286,delivery
SMS_001147,2023-05-03,PERSON_00289,PERSON_00192,PHONE_00289,delivery
SMS_001148,2023-07-14,PERSON_00292,PERSON_00233,PHONE_00292,meeting
SMS_001149,2021-02-13,PERSON_00295,PERSON_00274,PHONE_00295,family
SMS_001150,2022-03-04,PERSON_00298,PERSON_00315,PHONE_00298,delivery
SMS_001151,2025-01-04,PERSON_00301,PERSON_00356,PHONE_00301,work
SMS_001152,2025-09-01,PERSON_00304,PERSON_00397,PHONE_00304,delivery
SMS_001153,2025-10-13,PERSON_00307,PERSON_00438,PHONE_00307,family
SMS_001154,2025-06-22,PERSON_00310,PERSON_00029,PHONE_00310,work
SMS_001155,2022-01-21,PERSON_00313,PERSON_00070,PHONE_00313,short coordination
SMS_001156,2025-06-20,PERSON_00316,PERSON_00111,PHONE_00316,work
SMS_001157,2021-06-01,PERSON_00319,PERSON_00152,PHONE_00319,short coordination
SMS_001158,2024-04-16,PERSON_00322,PERSON_00193,PHONE_00322,OTP
SMS_001159,2022-08-27,PERSON_00325,PERSON_00234,PHONE_00325,meeting
SMS_001160,2021-09-30,PERSON_00328,PERSON_00275,PHONE_00328,short coordination
SMS_001161,2021-10-30,PERSON_00331,PERSON_00316,PHONE_00331,family
SMS_001162,2026-04-27,PERSON_00334,PERSON_00357,PHONE_00334,OTP
SMS_001163,2021-03-27,PERSON_00337,PERSON_00398,PHONE_00337,meeting
SMS_001164,2023-05-21,PERSON_00340,PERSON_00439,PHONE_00340,OTP
SMS_001165,2021-06-06,PERSON_00343,PERSON_00030,PHONE_00343,delivery
SMS_001166,2024-08-31,PERSON_00346,PERSON_00071,PHONE_00346,family
SMS_001167,2023-05-24,PERSON_00349,PERSON_00112,PHONE_00349,delivery
SMS_001168,2021-09-01,PERSON_00352,PERSON_00153,PHONE_00352,delivery
SMS_001169,2021-07-26,PERSON_00355,PERSON_00194,PHONE_00355,family
SMS_001170,2023-09-24,PERSON_00358,PERSON_00235,PHONE_00358,work
SMS_001171,2022-03-16,PERSON_00361,PERSON_00276,PHONE_00361,work
SMS_001172,2021-02-12,PERSON_00364,PERSON_00317,PHONE_00364,family
SMS_001173,2025-05-18,PERSON_00367,PERSON_00358,PHONE_00367,meeting
SMS_001174,2026-05-25,PERSON_00370,PERSON_00399,PHONE_00370,short coordination
SMS_001175,2024-01-30,PERSON_00373,PERSON_00440,PHONE_00373,work
SMS_001176,2021-08-16,PERSON_00376,PERSON_00031,PHONE_00376,work
SMS_001177,2026-05-07,PERSON_00379,PERSON_00072,PHONE_00379,family
SMS_001178,2021-01-16,PERSON_00382,PERSON_00113,PHONE_00382,delivery
SMS_001179,2025-05-24,PERSON_00385,PERSON_00154,PHONE_00385,delivery
SMS_001180,2021-06-29,PERSON_00388,PERSON_00195,PHONE_00388,family
SMS_001181,2021-06-12,PERSON_00391,PERSON_00236,PHONE_00391,work
SMS_001182,2023-06-09,PERSON_00394,PERSON_00277,PHONE_00394,family
SMS_001183,2024-08-25,PERSON_00397,PERSON_00318,PHONE_00397,family
SMS_001184,2022-07-13,PERSON_00400,PERSON_00359,PHONE_00400,short coordination
SMS_001185,2024-03-11,PERSON_00403,PERSON_00400,PHONE_00403,family
SMS_001186,2025-05-24,PERSON_00406,PERSON_00441,PHONE_00406,work
SMS_001187,2023-11-01,PERSON_00409,PERSON_00032,PHONE_00409,work
SMS_001188,2021-01-23,PERSON_00412,PERSON_00073,PHONE_00412,OTP
SMS_001189,2022-03-28,PERSON_00415,PERSON_00114,PHONE_00415,meeting
SMS_001190,2022-03-31,PERSON_00418,PERSON_00155,PHONE_00418,delivery
SMS_001191,2022-08-15,PERSON_00421,PERSON_00196,PHONE_00421,family
SMS_001192,2025-04-24,PERSON_00424,PERSON_00237,PHONE_00424,OTP
SMS_001193,2024-06-29,PERSON_00427,PERSON_00278,PHONE_00427,work
SMS_001194,2025-06-09,PERSON_00430,PERSON_00319,PHONE_00430,work
SMS_001195,2023-09-26,PERSON_00433,PERSON_00360,PHONE_00433,OTP
SMS_001196,2022-01-09,PERSON_00436,PERSON_00401,PHONE_00436,family
SMS_001197,2023-11-04,PERSON_00439,PERSON_00442,PHONE_00439,OTP
SMS_001198,2022-08-15,PERSON_00442,PERSON_00033,PHONE_00442,work
SMS_001199,2024-11-22,PERSON_00445,PERSON_00074,PHONE_00445,work
SMS_001200,2024-09-28,PERSON_00448,PERSON_00115,PHONE_00448,OTP
SMS_001201,2023-09-24,PERSON_00001,PERSON_00156,PHONE_00001,delivery
SMS_001202,2023-04-23,PERSON_00004,PERSON_00197,PHONE_00004,short coordination
SMS_001203,2022-07-09,PERSON_00007,PERSON_00238,PHONE_00007,family
SMS_001204,2024-05-25,PERSON_00010,PERSON_00279,PHONE_00010,short coordination
SMS_001205,2026-01-05,PERSON_00013,PERSON_00320,PHONE_00013,delivery
SMS_001206,2024-09-18,PERSON_00016,PERSON_00361,PHONE_00016,delivery
SMS_001207,2023-07-29,PERSON_00019,PERSON_00402,PHONE_00019,meeting
SMS_001208,2024-08-05,PERSON_00022,PERSON_00443,PHONE_00022,family
SMS_001209,2025-06-12,PERSON_00025,PERSON_00034,PHONE_00025,family
SMS_001210,2021-05-27,PERSON_00028,PERSON_00075,PHONE_00028,OTP
SMS_001211,2024-01-05,PERSON_00031,PERSON_00116,PHONE_00031,short coordination
SMS_001212,2023-03-16,PERSON_00034,PERSON_00157,PHONE_00034,short coordination
SMS_001213,2022-11-27,PERSON_00037,PERSON_00198,PHONE_00037,OTP
SMS_001214,2021-06-28,PERSON_00040,PERSON_00239,PHONE_00040,short coordination
SMS_001215,2024-08-31,PERSON_00043,PERSON_00280,PHONE_00043,short coordination
SMS_001216,2021-07-15,PERSON_00046,PERSON_00321,PHONE_00046,delivery
SMS_001217,2022-09-23,PERSON_00049,PERSON_00362,PHONE_00049,work
SMS_001218,2024-05-03,PERSON_00052,PERSON_00403,PHONE_00052,short coordination
SMS_001219,2021-12-24,PERSON_00055,PERSON_00444,PHONE_00055,work
SMS_001220,2025-08-17,PERSON_00058,PERSON_00035,PHONE_00058,short coordination
SMS_001221,2023-08-15,PERSON_00061,PERSON_00076,PHONE_00061,OTP
SMS_001222,2025-09-29,PERSON_00064,PERSON_00117,PHONE_00064,short coordination
SMS_001223,2024-09-06,PERSON_00067,PERSON_00158,PHONE_00067,delivery
SMS_001224,2021-09-16,PERSON_00070,PERSON_00199,PHONE_00070,OTP
SMS_001225,2021-01-08,PERSON_00073,PERSON_00240,PHONE_00073,family
SMS_001226,2021-03-08,PERSON_00076,PERSON_00281,PHONE_00076,family
SMS_001227,2021-03-23,PERSON_00079,PERSON_00322,PHONE_00079,short coordination
SMS_001228,2023-11-24,PERSON_00082,PERSON_00363,PHONE_00082,short coordination
SMS_001229,2021-12-05,PERSON_00085,PERSON_00404,PHONE_00085,short coordination
SMS_001230,2023-08-21,PERSON_00088,PERSON_00445,PHONE_00088,OTP
SMS_001231,2025-01-21,PERSON_00091,PERSON_00036,PHONE_00091,work
SMS_001232,2023-08-06,PERSON_00094,PERSON_00077,PHONE_00094,family
SMS_001233,2024-06-11,PERSON_00097,PERSON_00118,PHONE_00097,family
SMS_001234,2022-01-11,PERSON_00100,PERSON_00159,PHONE_00100,short coordination
SMS_001235,2025-09-09,PERSON_00103,PERSON_00200,PHONE_00103,work
SMS_001236,2022-12-23,PERSON_00106,PERSON_00241,PHONE_00106,short coordination
SMS_001237,2021-01-09,PERSON_00109,PERSON_00282,PHONE_00109,meeting
SMS_001238,2021-04-30,PERSON_00112,PERSON_00323,PHONE_00112,work
SMS_001239,2022-08-30,PERSON_00115,PERSON_00364,PHONE_00115,meeting
SMS_001240,2024-12-01,PERSON_00118,PERSON_00405,PHONE_00118,delivery
SMS_001241,2022-04-28,PERSON_00121,PERSON_00446,PHONE_00121,OTP
SMS_001242,2022-11-17,PERSON_00124,PERSON_00037,PHONE_00124,family
SMS_001243,2025-05-19,PERSON_00127,PERSON_00078,PHONE_00127,work
SMS_001244,2023-01-22,PERSON_00130,PERSON_00119,PHONE_00130,family
SMS_001245,2021-02-02,PERSON_00133,PERSON_00160,PHONE_00133,meeting
SMS_001246,2025-10-17,PERSON_00136,PERSON_00201,PHONE_00136,short coordination
SMS_001247,2021-08-25,PERSON_00139,PERSON_00242,PHONE_00139,short coordination
SMS_001248,2023-08-11,PERSON_00142,PERSON_00283,PHONE_00142,meeting
SMS_001249,2024-04-07,PERSON_00145,PERSON_00324,PHONE_00145,delivery
SMS_001250,2022-02-10,PERSON_00148,PERSON_00365,PHONE_00148,family
SMS_001251,2022-03-10,PERSON_00151,PERSON_00406,PHONE_00151,meeting
SMS_001252,2026-04-01,PERSON_00154,PERSON_00447,PHONE_00154,work
SMS_001253,2026-01-16,PERSON_00157,PERSON_00038,PHONE_00157,delivery
SMS_001254,2022-08-11,PERSON_00160,PERSON_00079,PHONE_00160,work
SMS_001255,2021-09-22,PERSON_00163,PERSON_00120,PHONE_00163,OTP
SMS_001256,2025-06-26,PERSON_00166,PERSON_00161,PHONE_00166,meeting
SMS_001257,2024-07-25,PERSON_00169,PERSON_00202,PHONE_00169,meeting
SMS_001258,2024-09-03,PERSON_00172,PERSON_00243,PHONE_00172,family
SMS_001259,2026-03-24,PERSON_00175,PERSON_00284,PHONE_00175,meeting
SMS_001260,2024-08-13,PERSON_00178,PERSON_00325,PHONE_00178,work
SMS_001261,2026-03-09,PERSON_00181,PERSON_00366,PHONE_00181,OTP
SMS_001262,2023-07-20,PERSON_00184,PERSON_00407,PHONE_00184,delivery
SMS_001263,2021-04-29,PERSON_00187,PERSON_00448,PHONE_00187,meeting
SMS_001264,2023-11-15,PERSON_00190,PERSON_00039,PHONE_00190,work
SMS_001265,2022-10-30,PERSON_00193,PERSON_00080,PHONE_00193,delivery
SMS_001266,2025-03-22,PERSON_00196,PERSON_00121,PHONE_00196,OTP
SMS_001267,2022-08-06,PERSON_00199,PERSON_00162,PHONE_00199,short coordination
SMS_001268,2022-06-10,PERSON_00202,PERSON_00203,PHONE_00202,work
SMS_001269,2023-03-29,PERSON_00205,PERSON_00244,PHONE_00205,work
SMS_001270,2025-09-15,PERSON_00208,PERSON_00285,PHONE_00208,OTP
SMS_001271,2021-03-01,PERSON_00211,PERSON_00326,PHONE_00211,work
SMS_001272,2022-02-24,PERSON_00214,PERSON_00367,PHONE_00214,short coordination
SMS_001273,2021-06-28,PERSON_00217,PERSON_00408,PHONE_00217,OTP
SMS_001274,2023-04-26,PERSON_00220,PERSON_00449,PHONE_00220,meeting
SMS_001275,2023-06-05,PERSON_00223,PERSON_00040,PHONE_00223,meeting
SMS_001276,2025-09-19,PERSON_00226,PERSON_00081,PHONE_00226,meeting
SMS_001277,2023-04-28,PERSON_00229,PERSON_00122,PHONE_00229,family
SMS_001278,2024-06-14,PERSON_00232,PERSON_00163,PHONE_00232,delivery
SMS_001279,2021-04-19,PERSON_00235,PERSON_00204,PHONE_00235,meeting
SMS_001280,2021-12-19,PERSON_00238,PERSON_00245,PHONE_00238,delivery
SMS_001281,2024-08-27,PERSON_00241,PERSON_00286,PHONE_00241,meeting
SMS_001282,2023-06-25,PERSON_00244,PERSON_00327,PHONE_00244,OTP
SMS_001283,2024-04-20,PERSON_00247,PERSON_00368,PHONE_00247,meeting
SMS_001284,2023-11-01,PERSON_00250,PERSON_00409,PHONE_00250,short coordination
SMS_001285,2022-05-13,PERSON_00253,PERSON_00450,PHONE_00253,work
SMS_001286,2024-10-13,PERSON_00256,PERSON_00041,PHONE_00256,delivery
SMS_001287,2024-06-15,PERSON_00259,PERSON_00082,PHONE_00259,family
SMS_001288,2023-11-25,PERSON_00262,PERSON_00123,PHONE_00262,family
SMS_001289,2022-04-03,PERSON_00265,PERSON_00164,PHONE_00265,work
SMS_001290,2025-07-25,PERSON_00268,PERSON_00205,PHONE_00268,short coordination
SMS_001291,2023-11-04,PERSON_00271,PERSON_00246,PHONE_00271,OTP
SMS_001292,2022-04-14,PERSON_00274,PERSON_00287,PHONE_00274,OTP
SMS_001293,2023-05-24,PERSON_00277,PERSON_00328,PHONE_00277,meeting
SMS_001294,2021-11-15,PERSON_00280,PERSON_00369,PHONE_00280,work
SMS_001295,2024-04-30,PERSON_00283,PERSON_00410,PHONE_00283,OTP
SMS_001296,2021-07-28,PERSON_00286,PERSON_00001,PHONE_00286,OTP
SMS_001297,2023-08-22,PERSON_00289,PERSON_00042,PHONE_00289,meeting
SMS_001298,2024-07-28,PERSON_00292,PERSON_00083,PHONE_00292,family
SMS_001299,2023-03-24,PERSON_00295,PERSON_00124,PHONE_00295,meeting
SMS_001300,2022-09-16,PERSON_00298,PERSON_00165,PHONE_00298,work
SMS_001301,2022-03-01,PERSON_00301,PERSON_00206,PHONE_00301,OTP
SMS_001302,2023-01-01,PERSON_00304,PERSON_00247,PHONE_00304,meeting
SMS_001303,2024-10-11,PERSON_00307,PERSON_00288,PHONE_00307,short coordination
SMS_001304,2022-06-24,PERSON_00310,PERSON_00329,PHONE_00310,family
SMS_001305,2024-04-13,PERSON_00313,PERSON_00370,PHONE_00313,OTP
SMS_001306,2021-02-01,PERSON_00316,PERSON_00411,PHONE_00316,short coordination
SMS_001307,2021-09-25,PERSON_00319,PERSON_00002,PHONE_00319,delivery
SMS_001308,2023-09-25,PERSON_00322,PERSON_00043,PHONE_00322,delivery
SMS_001309,2026-02-01,PERSON_00325,PERSON_00084,PHONE_00325,meeting
SMS_001310,2024-08-27,PERSON_00328,PERSON_00125,PHONE_00328,meeting
SMS_001311,2026-02-05,PERSON_00331,PERSON_00166,PHONE_00331,family
SMS_001312,2023-05-12,PERSON_00334,PERSON_00207,PHONE_00334,family
SMS_001313,2021-05-22,PERSON_00337,PERSON_00248,PHONE_00337,OTP
SMS_001314,2023-05-24,PERSON_00340,PERSON_00289,PHONE_00340,work
SMS_001315,2023-12-18,PERSON_00343,PERSON_00330,PHONE_00343,work
SMS_001316,2026-02-25,PERSON_00346,PERSON_00371,PHONE_00346,work
SMS_001317,2024-11-13,PERSON_00349,PERSON_00412,PHONE_00349,short coordination
SMS_001318,2021-11-02,PERSON_00352,PERSON_00003,PHONE_00352,delivery
SMS_001319,2022-02-14,PERSON_00355,PERSON_00044,PHONE_00355,delivery
SMS_001320,2024-10-17,PERSON_00358,PERSON_00085,PHONE_00358,OTP
SMS_001321,2021-03-19,PERSON_00361,PERSON_00126,PHONE_00361,short coordination
SMS_001322,2021-08-05,PERSON_00364,PERSON_00167,PHONE_00364,OTP
SMS_001323,2026-03-29,PERSON_00367,PERSON_00208,PHONE_00367,work
SMS_001324,2025-06-08,PERSON_00370,PERSON_00249,PHONE_00370,family
SMS_001325,2021-01-15,PERSON_00373,PERSON_00290,PHONE_00373,meeting
SMS_001326,2023-11-25,PERSON_00376,PERSON_00331,PHONE_00376,work
SMS_001327,2021-10-28,PERSON_00379,PERSON_00372,PHONE_00379,OTP
SMS_001328,2026-05-19,PERSON_00382,PERSON_00413,PHONE_00382,delivery
SMS_001329,2021-09-16,PERSON_00385,PERSON_00004,PHONE_00385,OTP
SMS_001330,2022-07-29,PERSON_00388,PERSON_00045,PHONE_00388,OTP
SMS_001331,2025-06-16,PERSON_00391,PERSON_00086,PHONE_00391,meeting
SMS_001332,2023-01-30,PERSON_00394,PERSON_00127,PHONE_00394,short coordination
SMS_001333,2021-02-05,PERSON_00397,PERSON_00168,PHONE_00397,delivery
SMS_001334,2022-12-23,PERSON_00400,PERSON_00209,PHONE_00400,family
SMS_001335,2021-03-29,PERSON_00403,PERSON_00250,PHONE_00403,delivery
SMS_001336,2022-07-14,PERSON_00406,PERSON_00291,PHONE_00406,OTP
SMS_001337,2022-11-15,PERSON_00409,PERSON_00332,PHONE_00409,work
SMS_001338,2021-06-08,PERSON_00412,PERSON_00373,PHONE_00412,delivery
SMS_001339,2021-12-15,PERSON_00415,PERSON_00414,PHONE_00415,work
SMS_001340,2025-12-22,PERSON_00418,PERSON_00005,PHONE_00418,work
SMS_001341,2023-10-17,PERSON_00421,PERSON_00046,PHONE_00421,work
SMS_001342,2025-05-02,PERSON_00424,PERSON_00087,PHONE_00424,meeting
SMS_001343,2023-01-28,PERSON_00427,PERSON_00128,PHONE_00427,family
SMS_001344,2022-02-17,PERSON_00430,PERSON_00169,PHONE_00430,meeting
