txn_id,date,account_id,person_id,transaction_type,amount,counterparty,description
TXN_007787,2024-09-05,ACCT_00137,PERSON_00137,transfer,75927,PERSON_00094,transfer
TXN_007788,2025-08-20,ACCT_00138,PERSON_00138,salary,37795,PERSON_00131,salary
TXN_007789,2023-12-17,ACCT_00139,PERSON_00139,salary,63672,PERSON_00168,salary
TXN_007790,2025-10-01,ACCT_00140,PERSON_00140,grocery,1944,PERSON_00205,grocery
TXN_007791,2023-07-13,ACCT_00141,PERSON_00141,grocery,1503,PERSON_00242,grocery
TXN_007792,2022-05-17,ACCT_00142,PERSON_00142,upi,709,PERSON_00279,upi
TXN_007793,2022-12-16,ACCT_00143,PERSON_00143,salary,64662,PERSON_00316,salary
TXN_007794,2026-04-14,ACCT_00144,PERSON_00144,emi,12324,PERSON_00353,emi
TXN_007795,2024-06-20,ACCT_00145,PERSON_00145,salary,74485,PERSON_00390,salary
TXN_007796,2026-04-24,ACCT_00146,PERSON_00146,fuel,5780,PERSON_00427,fuel
TXN_007797,2025-07-14,ACCT_00147,PERSON_00147,rent,19859,PERSON_00014,rent
TXN_007798,2025-02-15,ACCT_00148,PERSON_00148,salary,20856,PERSON_00051,salary
TXN_007799,2021-10-17,ACCT_00149,PERSON_00149,salary,64256,PERSON_00088,salary
TXN_007800,2026-05-01,ACCT_00150,PERSON_00150,grocery,3335,PERSON_00125,grocery
TXN_007801,2023-01-21,ACCT_00151,PERSON_00151,grocery,4637,PERSON_00162,grocery
TXN_007802,2023-07-17,ACCT_00152,PERSON_00152,supplier,41535,PERSON_00199,supplier
TXN_007803,2024-07-13,ACCT_00153,PERSON_00153,upi,66435,PERSON_00236,upi
TXN_007804,2026-05-11,ACCT_00154,PERSON_00154,upi,69241,PERSON_00273,upi
TXN_007805,2022-11-18,ACCT_00155,PERSON_00155,upi,239710,PERSON_00310,upi
TXN_007806,2021-09-24,ACCT_00156,PERSON_00156,cash_deposit,156409,PERSON_00347,cash deposit
TXN_007807,2021-10-17,ACCT_00157,PERSON_00157,emi,25830,PERSON_00384,emi
TXN_007808,2021-02-15,ACCT_00158,PERSON_00158,grocery,2354,PERSON_00421,grocery
TXN_007809,2022-03-25,ACCT_00159,PERSON_00159,grocery,4320,PERSON_00008,grocery
TXN_007810,2025-02-14,ACCT_00160,PERSON_00160,upi,203660,PERSON_00045,upi
TXN_007811,2025-04-09,ACCT_00161,PERSON_00161,upi,126086,PERSON_00082,upi
TXN_007812,2021-02-25,ACCT_00162,PERSON_00162,cash_deposit,222352,PERSON_00119,cash deposit
TXN_007813,2025-05-26,ACCT_00163,PERSON_00163,salary,24806,PERSON_00156,salary
TXN_007814,2022-07-16,ACCT_00164,PERSON_00164,grocery,6072,PERSON_00193,grocery
TXN_007815,2022-11-14,ACCT_00165,PERSON_00165,customer,106304,PERSON_00230,customer
TXN_007816,2025-10-16,ACCT_00166,PERSON_00166,grocery,5581,PERSON_00267,grocery
TXN_007817,2022-02-26,ACCT_00167,PERSON_00167,fuel,1825,PERSON_00304,fuel
TXN_007818,2023-12-19,ACCT_00168,PERSON_00168,rent,14296,PERSON_00341,rent
TXN_007819,2023-11-18,ACCT_00169,PERSON_00169,transfer,29156,PERSON_00378,transfer
TXN_007820,2022-11-05,ACCT_00170,PERSON_00170,customer,68449,PERSON_00415,customer
TXN_007821,2024-06-16,ACCT_00171,PERSON_00171,salary,49256,PERSON_00002,salary
TXN_007822,2022-01-31,ACCT_00172,PERSON_00172,grocery,3144,PERSON_00039,grocery
TXN_007823,2025-10-27,ACCT_00173,PERSON_00173,rent,21750,PERSON_00076,rent
TXN_007824,2025-04-19,ACCT_00174,PERSON_00174,upi,6188,PERSON_00113,upi
TXN_007825,2023-07-27,ACCT_00175,PERSON_00175,upi,6925,PERSON_00150,upi
TXN_007826,2026-03-05,ACCT_00176,PERSON_00176,supplier,46289,PERSON_00187,supplier
TXN_007827,2023-09-28,ACCT_00177,PERSON_00177,salary,55972,PERSON_00224,salary
TXN_007828,2024-10-28,ACCT_00178,PERSON_00178,rent,19680,PERSON_00261,rent
TXN_007829,2025-09-21,ACCT_00179,PERSON_00179,upi,108263,PERSON_00298,upi
TXN_007830,2026-04-09,ACCT_00180,PERSON_00180,cash_deposit,155151,PERSON_00335,cash deposit
TXN_007831,2024-02-07,ACCT_00181,PERSON_00181,salary,46689,PERSON_00372,salary
TXN_007832,2024-09-10,ACCT_00182,PERSON_00182,transfer,220520,PERSON_00409,transfer
TXN_007833,2021-04-21,ACCT_00183,PERSON_00183,fuel,5336,PERSON_00446,fuel
TXN_007834,2024-10-08,ACCT_00184,PERSON_00184,rent,17611,PERSON_00033,rent
TXN_007835,2025-11-26,ACCT_00185,PERSON_00185,rent,17473,PERSON_00070,rent
TXN_007836,2021-06-13,ACCT_00186,PERSON_00186,customer,66278,PERSON_00107,customer
TXN_007837,2021-11-04,ACCT_00187,PERSON_00187,customer,5139,PERSON_00144,customer
TXN_007838,2026-04-07,ACCT_00188,PERSON_00188,grocery,3269,PERSON_00181,grocery
TXN_007839,2022-09-19,ACCT_00189,PERSON_00189,upi,64185,PERSON_00218,upi
TXN_007840,2024-12-03,ACCT_00190,PERSON_00190,rent,7615,PERSON_00255,rent
TXN_007841,2023-11-17,ACCT_00191,PERSON_00191,rent,12561,PERSON_00292,rent
TXN_007842,2024-05-26,ACCT_00192,PERSON_00192,emi,33751,PERSON_00329,emi
TXN_007843,2025-08-25,ACCT_00193,PERSON_00193,salary,25258,PERSON_00366,salary
TXN_007844,2023-05-31,ACCT_00194,PERSON_00194,rent,11786,PERSON_00403,rent
TXN_007845,2026-04-15,ACCT_00195,PERSON_00195,supplier,33112,PERSON_00440,supplier
TXN_007846,2025-01-01,ACCT_00196,PERSON_00196,rent,18341,PERSON_00027,rent
TXN_007847,2025-07-09,ACCT_00197,PERSON_00197,cash_deposit,72183,PERSON_00064,cash deposit
TXN_007848,2022-06-12,ACCT_00198,PERSON_00198,fuel,2014,PERSON_00101,fuel
TXN_007849,2023-03-25,ACCT_00199,PERSON_00199,customer,91403,PERSON_00138,customer
TXN_007850,2025-10-18,ACCT_00200,PERSON_00200,customer,35390,PERSON_00175,customer
TXN_007851,2024-06-13,ACCT_00201,PERSON_00201,supplier,61380,PERSON_00212,supplier
TXN_007852,2024-01-16,ACCT_00202,PERSON_00202,grocery,3316,PERSON_00249,grocery
TXN_007853,2025-09-05,ACCT_00203,PERSON_00203,upi,493,PERSON_00286,upi
TXN_007854,2025-01-07,ACCT_00204,PERSON_00204,supplier,64801,PERSON_00323,supplier
TXN_007855,2023-08-29,ACCT_00205,PERSON_00205,emi,3055,PERSON_00360,emi
TXN_007856,2025-12-04,ACCT_00206,PERSON_00206,cash_deposit,178658,PERSON_00397,cash deposit
TXN_007857,2025-04-23,ACCT_00207,PERSON_00207,cash_deposit,123771,PERSON_00434,cash deposit
TXN_007858,2021-09-09,ACCT_00208,PERSON_00208,upi,1016,PERSON_00021,upi
TXN_007859,2024-09-19,ACCT_00209,PERSON_00209,salary,35590,PERSON_00058,salary
TXN_007860,2024-09-07,ACCT_00210,PERSON_00210,salary,68919,PERSON_00095,salary
TXN_007861,2022-01-17,ACCT_00211,PERSON_00211,grocery,3674,PERSON_00132,grocery
TXN_007862,2024-07-05,ACCT_00212,PERSON_00212,upi,6441,PERSON_00169,upi
TXN_007863,2022-11-16,ACCT_00213,PERSON_00213,upi,10967,PERSON_00206,upi
TXN_007864,2021-02-06,ACCT_00214,PERSON_00214,rent,10010,PERSON_00243,rent
TXN_007865,2022-10-25,ACCT_00215,PERSON_00215,grocery,4343,PERSON_00280,grocery
TXN_007866,2022-05-22,ACCT_00216,PERSON_00216,upi,225367,PERSON_00317,upi
TXN_007867,2023-04-29,ACCT_00217,PERSON_00217,supplier,31441,PERSON_00354,supplier
TXN_007868,2026-04-23,ACCT_00218,PERSON_00218,grocery,6274,PERSON_00391,grocery
TXN_007869,2023-05-02,ACCT_00219,PERSON_00219,upi,47537,PERSON_00428,upi
TXN_007870,2024-06-24,ACCT_00220,PERSON_00220,upi,80591,PERSON_00015,upi
TXN_007871,2025-04-26,ACCT_00221,PERSON_00221,grocery,5494,PERSON_00052,grocery
TXN_007872,2026-05-26,ACCT_00222,PERSON_00222,salary,33397,PERSON_00089,salary
TXN_007873,2026-06-28,ACCT_00223,PERSON_00223,customer,49779,PERSON_00126,customer
TXN_007874,2025-01-13,ACCT_00224,PERSON_00224,emi,30113,PERSON_00163,emi
TXN_007875,2022-02-14,ACCT_00225,PERSON_00225,fuel,3752,PERSON_00200,fuel
TXN_007876,2021-06-10,ACCT_00226,PERSON_00226,transfer,189692,PERSON_00237,transfer
TXN_007877,2021-11-02,ACCT_00227,PERSON_00227,fuel,3015,PERSON_00274,fuel
TXN_007878,2023-07-10,ACCT_00228,PERSON_00228,transfer,200734,PERSON_00311,transfer
TXN_007879,2023-03-01,ACCT_00229,PERSON_00229,cash_deposit,193044,PERSON_00348,cash deposit
TXN_007880,2024-03-31,ACCT_00230,PERSON_00230,salary,52054,PERSON_00385,salary
TXN_007881,2024-05-06,ACCT_00231,PERSON_00231,grocery,2342,PERSON_00422,grocery
TXN_007882,2026-06-03,ACCT_00232,PERSON_00232,supplier,60490,PERSON_00009,supplier
TXN_007883,2021-09-05,ACCT_00233,PERSON_00233,supplier,17724,PERSON_00046,supplier
TXN_007884,2021-02-09,ACCT_00234,PERSON_00234,salary,50233,PERSON_00083,salary
TXN_007885,2026-05-05,ACCT_00235,PERSON_00235,transfer,7571,PERSON_00120,transfer
TXN_007886,2023-11-19,ACCT_00236,PERSON_00236,supplier,53792,PERSON_00157,supplier
TXN_007887,2021-09-15,ACCT_00237,PERSON_00237,emi,9427,PERSON_00194,emi
TXN_007888,2023-07-28,ACCT_00238,PERSON_00238,grocery,350,PERSON_00231,grocery
TXN_007889,2025-12-02,ACCT_00239,PERSON_00239,upi,830,PERSON_00268,upi
TXN_007890,2021-03-29,ACCT_00240,PERSON_00240,upi,243196,PERSON_00305,upi
TXN_007891,2024-09-23,ACCT_00241,PERSON_00241,emi,21888,PERSON_00342,emi
TXN_007892,2024-07-31,ACCT_00242,PERSON_00242,supplier,46135,PERSON_00379,supplier
TXN_007893,2021-05-05,ACCT_00243,PERSON_00243,emi,23606,PERSON_00416,emi
TXN_007894,2023-11-30,ACCT_00244,PERSON_00244,upi,74390,PERSON_00003,upi
TXN_007895,2021-11-18,ACCT_00245,PERSON_00245,rent,17949,PERSON_00040,rent
TXN_007896,2025-12-22,ACCT_00246,PERSON_00246,supplier,14950,PERSON_00077,supplier
TXN_007897,2024-02-21,ACCT_00247,PERSON_00247,rent,9482,PERSON_00114,rent
TXN_007898,2025-04-10,ACCT_00248,PERSON_00248,supplier,48474,PERSON_00151,supplier
TXN_007899,2024-06-07,ACCT_00249,PERSON_00249,rent,9547,PERSON_00188,rent
TXN_007900,2026-03-19,ACCT_00250,PERSON_00250,utility,3529,PERSON_00225,utility
TXN_007901,2025-06-30,ACCT_00251,PERSON_00251,transfer,71600,PERSON_00262,transfer
TXN_007902,2026-01-29,ACCT_00252,PERSON_00252,salary,61645,PERSON_00299,salary
TXN_007903,2021-09-18,ACCT_00253,PERSON_00253,upi,2965,PERSON_00336,upi
TXN_007904,2025-09-18,ACCT_00254,PERSON_00254,rent,8992,PERSON_00373,rent
TXN_007905,2024-06-01,ACCT_00255,PERSON_00255,transfer,216588,PERSON_00410,transfer
TXN_007906,2023-06-19,ACCT_00256,PERSON_00256,cash_deposit,226841,PERSON_00447,cash deposit
TXN_007907,2023-03-04,ACCT_00257,PERSON_00257,customer,113908,PERSON_00034,customer
TXN_007908,2021-10-01,ACCT_00258,PERSON_00258,customer,81581,PERSON_00071,customer
TXN_007909,2023-08-20,ACCT_00259,PERSON_00259,transfer,35712,PERSON_00108,transfer
TXN_007910,2023-05-22,ACCT_00260,PERSON_00260,emi,5918,PERSON_00145,emi
TXN_007911,2025-05-12,ACCT_00261,PERSON_00261,upi,10814,PERSON_00182,upi
TXN_007912,2021-10-23,ACCT_00262,PERSON_00262,transfer,76502,PERSON_00219,transfer
TXN_007913,2025-11-08,ACCT_00263,PERSON_00263,salary,47431,PERSON_00256,salary
TXN_007914,2025-03-13,ACCT_00264,PERSON_00264,customer,29573,PERSON_00293,customer
TXN_007915,2024-11-03,ACCT_00265,PERSON_00265,fuel,5033,PERSON_00330,fuel
TXN_007916,2024-10-29,ACCT_00266,PERSON_00266,salary,43813,PERSON_00367,salary
TXN_007917,2025-05-22,ACCT_00267,PERSON_00267,salary,39574,PERSON_00404,salary
TXN_007918,2024-03-06,ACCT_00268,PERSON_00268,utility,1998,PERSON_00441,utility
TXN_007919,2023-09-26,ACCT_00269,PERSON_00269,salary,18655,PERSON_00028,salary
TXN_007920,2026-04-25,ACCT_00270,PERSON_00270,utility,638,PERSON_00065,utility
TXN_007921,2023-08-27,ACCT_00271,PERSON_00271,customer,117450,PERSON_00102,customer
TXN_007922,2024-03-16,ACCT_00272,PERSON_00272,fuel,2119,PERSON_00139,fuel
TXN_007923,2022-12-07,ACCT_00273,PERSON_00273,fuel,2537,PERSON_00176,fuel
TXN_007924,2021-07-03,ACCT_00274,PERSON_00274,grocery,1563,PERSON_00213,grocery
TXN_007925,2022-07-30,ACCT_00275,PERSON_00275,emi,27264,PERSON_00250,emi
TXN_007926,2024-12-20,ACCT_00276,PERSON_00276,cash_deposit,167315,PERSON_00287,cash deposit
TXN_007927,2023-05-07,ACCT_00277,PERSON_00277,grocery,996,PERSON_00324,grocery
TXN_007928,2022-04-28,ACCT_00278,PERSON_00278,salary,43602,PERSON_00361,salary
TXN_007929,2025-07-19,ACCT_00279,PERSON_00279,grocery,2646,PERSON_00398,grocery
TXN_007930,2021-07-20,ACCT_00280,PERSON_00280,transfer,9400,PERSON_00435,transfer
TXN_007931,2026-02-27,ACCT_00281,PERSON_00281,transfer,37774,PERSON_00022,transfer
TXN_007932,2022-11-17,ACCT_00282,PERSON_00282,grocery,2511,PERSON_00059,grocery
TXN_007933,2022-12-24,ACCT_00283,PERSON_00283,rent,10394,PERSON_00096,rent
TXN_007934,2022-06-17,ACCT_00284,PERSON_00284,customer,57445,PERSON_00133,customer
TXN_007935,2021-02-21,ACCT_00285,PERSON_00285,supplier,13001,PERSON_00170,supplier
TXN_007936,2023-01-20,ACCT_00286,PERSON_00286,utility,2482,PERSON_00207,utility
TXN_007937,2021-04-22,ACCT_00287,PERSON_00287,grocery,2848,PERSON_00244,grocery
TXN_007938,2024-03-11,ACCT_00288,PERSON_00288,upi,89461,PERSON_00281,upi
TXN_007939,2024-11-12,ACCT_00289,PERSON_00289,grocery,896,PERSON_00318,grocery
TXN_007940,2026-02-05,ACCT_00290,PERSON_00290,emi,15617,PERSON_00355,emi
TXN_007941,2022-09-07,ACCT_00291,PERSON_00291,salary,66171,PERSON_00392,salary
TXN_007942,2026-05-22,ACCT_00292,PERSON_00292,supplier,54422,PERSON_00429,supplier
TXN_007943,2026-05-10,ACCT_00293,PERSON_00293,grocery,4461,PERSON_00016,grocery
TXN_007944,2025-04-01,ACCT_00294,PERSON_00294,supplier,57914,PERSON_00053,supplier
TXN_007945,2022-01-29,ACCT_00295,PERSON_00295,upi,4612,PERSON_00090,upi
TXN_007946,2022-01-13,ACCT_00296,PERSON_00296,salary,64510,PERSON_00127,salary
TXN_007947,2024-07-26,ACCT_00297,PERSON_00297,fuel,3281,PERSON_00164,fuel
TXN_007948,2022-03-08,ACCT_00298,PERSON_00298,grocery,5773,PERSON_00201,grocery
TXN_007949,2025-05-23,ACCT_00299,PERSON_00299,rent,7402,PERSON_00238,rent
TXN_007950,2024-02-23,ACCT_00300,PERSON_00300,salary,41296,PERSON_00275,salary
TXN_007951,2022-12-16,ACCT_00301,PERSON_00301,upi,143406,PERSON_00312,upi
TXN_007952,2022-05-16,ACCT_00302,PERSON_00302,supplier,10513,PERSON_00349,supplier
TXN_007953,2025-10-19,ACCT_00303,PERSON_00303,grocery,3383,PERSON_00386,grocery
TXN_007954,2023-04-06,ACCT_00304,PERSON_00304,grocery,5409,PERSON_00423,grocery
TXN_007955,2026-06-18,ACCT_00305,PERSON_00305,upi,477,PERSON_00010,upi
TXN_007956,2022-10-29,ACCT_00306,PERSON_00306,upi,4632,PERSON_00047,upi
TXN_007957,2025-08-25,ACCT_00307,PERSON_00307,emi,21854,PERSON_00084,emi
TXN_007958,2023-11-28,ACCT_00308,PERSON_00308,grocery,432,PERSON_00121,grocery
TXN_007959,2022-08-13,ACCT_00309,PERSON_00309,grocery,1772,PERSON_00158,grocery
TXN_007960,2026-05-23,ACCT_00310,PERSON_00310,transfer,161131,PERSON_00195,transfer
TXN_007961,2022-05-12,ACCT_00311,PERSON_00311,rent,10544,PERSON_00232,rent
TXN_007962,2023-08-13,ACCT_00312,PERSON_00312,upi,6493,PERSON_00269,upi
TXN_007963,2025-01-18,ACCT_00313,PERSON_00313,salary,37269,PERSON_00306,salary
TXN_007964,2021-04-11,ACCT_00314,PERSON_00314,fuel,4121,PERSON_00343,fuel
TXN_007965,2021-01-07,ACCT_00315,PERSON_00315,grocery,536,PERSON_00380,grocery
TXN_007966,2024-02-05,ACCT_00316,PERSON_00316,upi,6105,PERSON_00417,upi
TXN_007967,2021-03-17,ACCT_00317,PERSON_00317,grocery,3674,PERSON_00004,grocery
TXN_007968,2023-06-05,ACCT_00318,PERSON_00318,upi,247899,PERSON_00041,upi
TXN_007969,2026-01-14,ACCT_00319,PERSON_00319,grocery,6304,PERSON_00078,grocery
TXN_007970,2023-12-11,ACCT_00320,PERSON_00320,emi,27524,PERSON_00115,emi
TXN_007971,2024-08-23,ACCT_00321,PERSON_00321,upi,238169,PERSON_00152,upi
TXN_007972,2022-05-13,ACCT_00322,PERSON_00322,rent,16770,PERSON_00189,rent
TXN_007973,2024-12-28,ACCT_00323,PERSON_00323,customer,87572,PERSON_00226,customer
TXN_007974,2022-05-10,ACCT_00324,PERSON_00324,emi,7189,PERSON_00263,emi
TXN_007975,2022-03-20,ACCT_00325,PERSON_00325,utility,5320,PERSON_00300,utility
TXN_007976,2024-12-06,ACCT_00326,PERSON_00326,cash_deposit,34115,PERSON_00337,cash deposit
TXN_007977,2022-11-25,ACCT_00327,PERSON_00327,rent,12261,PERSON_00374,rent
TXN_007978,2022-07-05,ACCT_00328,PERSON_00328,salary,71334,PERSON_00411,salary
TXN_007979,2025-02-01,ACCT_00329,PERSON_00329,upi,77362,PERSON_00448,upi
TXN_007980,2021-02-16,ACCT_00330,PERSON_00330,upi,3514,PERSON_00035,upi
TXN_007981,2021-06-11,ACCT_00331,PERSON_00331,upi,88086,PERSON_00072,upi
TXN_007982,2022-05-21,ACCT_00332,PERSON_00332,customer,69154,PERSON_00109,customer
TXN_007983,2024-02-16,ACCT_00333,PERSON_00333,upi,10086,PERSON_00146,upi
TXN_007984,2025-09-01,ACCT_00334,PERSON_00334,rent,9801,PERSON_00183,rent
TXN_007985,2026-03-24,ACCT_00335,PERSON_00335,salary,44874,PERSON_00220,salary
TXN_007986,2023-10-14,ACCT_00336,PERSON_00336,supplier,48270,PERSON_00257,supplier
TXN_007987,2022-05-03,ACCT_00337,PERSON_00337,customer,27397,PERSON_00294,customer
TXN_007988,2021-05-09,ACCT_00338,PERSON_00338,upi,89308,PERSON_00331,upi
TXN_007989,2025-06-26,ACCT_00339,PERSON_00339,customer,59279,PERSON_00368,customer
TXN_007990,2024-04-09,ACCT_00340,PERSON_00340,emi,31533,PERSON_00405,emi
TXN_007991,2026-03-12,ACCT_00341,PERSON_00341,utility,5129,PERSON_00442,utility
TXN_007992,2022-07-01,ACCT_00342,PERSON_00342,rent,15451,PERSON_00029,rent
TXN_007993,2021-05-11,ACCT_00343,PERSON_00343,upi,622,PERSON_00066,upi
TXN_007994,2025-02-28,ACCT_00344,PERSON_00344,salary,74625,PERSON_00103,salary
TXN_007995,2026-01-07,ACCT_00345,PERSON_00345,rent,20986,PERSON_00140,rent
TXN_007996,2021-06-27,ACCT_00346,PERSON_00346,upi,8163,PERSON_00177,upi
TXN_007997,2024-09-02,ACCT_00347,PERSON_00347,customer,111382,PERSON_00214,customer
TXN_007998,2022-07-16,ACCT_00348,PERSON_00348,upi,11888,PERSON_00251,upi
TXN_007999,2025-03-21,ACCT_00349,PERSON_00349,rent,11253,PERSON_00288,rent
TXN_008000,2025-06-13,ACCT_00350,PERSON_00350,emi,12884,PERSON_00325,emi
TXN_008001,2021-09-28,ACCT_00351,PERSON_00351,grocery,2346,PERSON_00362,grocery
TXN_008002,2021-03-22,ACCT_00352,PERSON_00352,rent,13935,PERSON_00399,rent
TXN_008003,2023-07-11,ACCT_00353,PERSON_00353,grocery,878,PERSON_00436,grocery
TXN_008004,2022-08-03,ACCT_00354,PERSON_00354,upi,2958,PERSON_00023,upi
TXN_008005,2021-04-04,ACCT_00355,PERSON_00355,utility,2607,PERSON_00060,utility
TXN_008006,2022-04-26,ACCT_00356,PERSON_00356,supplier,47762,PERSON_00097,supplier
TXN_008007,2023-02-24,ACCT_00357,PERSON_00357,rent,12854,PERSON_00134,rent
TXN_008008,2026-05-23,ACCT_00358,PERSON_00358,upi,214592,PERSON_00171,upi
TXN_008009,2025-05-23,ACCT_00359,PERSON_00359,grocery,3859,PERSON_00208,grocery
TXN_008010,2022-05-13,ACCT_00360,PERSON_00360,grocery,729,PERSON_00245,grocery
TXN_008011,2024-08-21,ACCT_00361,PERSON_00361,salary,24650,PERSON_00282,salary
TXN_008012,2021-12-22,ACCT_00362,PERSON_00362,salary,65906,PERSON_00319,salary
TXN_008013,2025-11-09,ACCT_00363,PERSON_00363,salary,32939,PERSON_00356,salary
TXN_008014,2025-07-12,ACCT_00364,PERSON_00364,salary,51325,PERSON_00393,salary
TXN_008015,2021-02-23,ACCT_00365,PERSON_00365,utility,1529,PERSON_00430,utility
TXN_008016,2021-11-26,ACCT_00366,PERSON_00366,upi,55545,PERSON_00017,upi
TXN_008017,2022-03-31,ACCT_00367,PERSON_00367,fuel,2166,PERSON_00054,fuel
TXN_008018,2024-02-05,ACCT_00368,PERSON_00368,fuel,4664,PERSON_00091,fuel
TXN_008019,2026-03-26,ACCT_00369,PERSON_00369,utility,6586,PERSON_00128,utility
TXN_008020,2026-01-01,ACCT_00370,PERSON_00370,rent,7143,PERSON_00165,rent
TXN_008021,2021-07-30,ACCT_00371,PERSON_00371,fuel,3371,PERSON_00202,fuel
TXN_008022,2021-09-23,ACCT_00372,PERSON_00372,grocery,5577,PERSON_00239,grocery
TXN_008023,2024-03-08,ACCT_00373,PERSON_00373,transfer,31437,PERSON_00276,transfer
TXN_008024,2023-02-01,ACCT_00374,PERSON_00374,transfer,137314,PERSON_00313,transfer
TXN_008025,2024-12-29,ACCT_00375,PERSON_00375,upi,8009,PERSON_00350,upi
TXN_008026,2023-06-05,ACCT_00376,PERSON_00376,upi,194080,PERSON_00387,upi
TXN_008027,2022-05-08,ACCT_00377,PERSON_00377,transfer,207408,PERSON_00424,transfer
TXN_008028,2022-02-21,ACCT_00378,PERSON_00378,transfer,12074,PERSON_00011,transfer
TXN_008029,2022-04-14,ACCT_00379,PERSON_00379,transfer,32479,PERSON_00048,transfer
TXN_008030,2023-01-22,ACCT_00380,PERSON_00380,salary,21546,PERSON_00085,salary
TXN_008031,2026-03-26,ACCT_00381,PERSON_00381,cash_deposit,169369,PERSON_00122,cash deposit
TXN_008032,2022-05-01,ACCT_00382,PERSON_00382,upi,5199,PERSON_00159,upi
TXN_008033,2024-06-11,ACCT_00383,PERSON_00383,rent,10726,PERSON_00196,rent
TXN_008034,2025-01-01,ACCT_00384,PERSON_00384,transfer,181940,PERSON_00233,transfer
TXN_008035,2021-04-21,ACCT_00385,PERSON_00385,rent,19611,PERSON_00270,rent
TXN_008036,2022-07-27,ACCT_00386,PERSON_00386,emi,27407,PERSON_00307,emi
TXN_008037,2022-03-04,ACCT_00387,PERSON_00387,utility,5211,PERSON_00344,utility
TXN_008038,2022-10-07,ACCT_00388,PERSON_00388,upi,11372,PERSON_00381,upi
TXN_008039,2022-02-27,ACCT_00389,PERSON_00389,transfer,240860,PERSON_00418,transfer
TXN_008040,2023-04-11,ACCT_00390,PERSON_00390,upi,11956,PERSON_00005,upi
TXN_008041,2021-10-14,ACCT_00391,PERSON_00391,fuel,5217,PERSON_00042,fuel
TXN_008042,2022-05-19,ACCT_00392,PERSON_00392,utility,828,PERSON_00079,utility
TXN_008043,2024-10-03,ACCT_00393,PERSON_00393,rent,18458,PERSON_00116,rent
TXN_008044,2023-05-08,ACCT_00394,PERSON_00394,supplier,75501,PERSON_00153,supplier
TXN_008045,2021-10-07,ACCT_00395,PERSON_00395,emi,22398,PERSON_00190,emi
TXN_008046,2021-07-06,ACCT_00396,PERSON_00396,grocery,1958,PERSON_00227,grocery
TXN_008047,2023-09-08,ACCT_00397,PERSON_00397,fuel,2590,PERSON_00264,fuel
TXN_008048,2024-01-08,ACCT_00398,PERSON_00398,fuel,4147,PERSON_00301,fuel
TXN_008049,2025-06-23,ACCT_00399,PERSON_00399,upi,5001,PERSON_00338,upi
TXN_008050,2025-10-14,ACCT_00400,PERSON_00400,fuel,1760,PERSON_00375,fuel
TXN_008051,2023-04-19,ACCT_00401,PERSON_00401,emi,23555,PERSON_00412,emi
TXN_008052,2025-04-13,ACCT_00402,PERSON_00402,salary,30201,PERSON_00449,salary
TXN_008053,2021-07-23,ACCT_00403,PERSON_00403,customer,58023,PERSON_00036,customer
TXN_008054,2023-07-26,ACCT_00404,PERSON_00404,supplier,79015,PERSON_00073,supplier
TXN_008055,2024-12-06,ACCT_00405,PERSON_00405,emi,8767,PERSON_00110,emi
TXN_008056,2024-06-28,ACCT_00406,PERSON_00406,grocery,5543,PERSON_00147,grocery
TXN_008057,2026-01-09,ACCT_00407,PERSON_00407,grocery,471,PERSON_00184,grocery
TXN_008058,2024-04-24,ACCT_00408,PERSON_00408,salary,25247,PERSON_00221,salary
TXN_008059,2021-06-03,ACCT_00409,PERSON_00409,upi,4467,PERSON_00258,upi
TXN_008060,2024-08-24,ACCT_00410,PERSON_00410,customer,102001,PERSON_00295,customer
TXN_008061,2024-12-25,ACCT_00411,PERSON_00411,salary,41635,PERSON_00332,salary
TXN_008062,2021-02-12,ACCT_00412,PERSON_00412,upi,7032,PERSON_00369,upi
TXN_008063,2021-02-16,ACCT_00413,PERSON_00413,transfer,199625,PERSON_00406,transfer
TXN_008064,2022-09-29,ACCT_00414,PERSON_00414,upi,6625,PERSON_00443,upi
TXN_008065,2023-05-31,ACCT_00415,PERSON_00415,upi,2702,PERSON_00030,upi
TXN_008066,2022-01-30,ACCT_00416,PERSON_00416,grocery,5190,PERSON_00067,grocery
TXN_008067,2024-07-22,ACCT_00417,PERSON_00417,transfer,52378,PERSON_00104,transfer
TXN_008068,2025-02-05,ACCT_00418,PERSON_00418,supplier,39962,PERSON_00141,supplier
TXN_008069,2023-01-19,ACCT_00419,PERSON_00419,customer,91511,PERSON_00178,customer
TXN_008070,2021-02-02,ACCT_00420,PERSON_00420,rent,8303,PERSON_00215,rent
TXN_008071,2022-07-04,ACCT_00421,PERSON_00421,fuel,4369,PERSON_00252,fuel
TXN_008072,2022-01-19,ACCT_00422,PERSON_00422,utility,1618,PERSON_00289,utility
TXN_008073,2022-08-14,ACCT_00423,PERSON_00423,emi,15223,PERSON_00326,emi
TXN_008074,2024-06-22,ACCT_00424,PERSON_00424,utility,4687,PERSON_00363,utility
TXN_008075,2024-03-04,ACCT_00425,PERSON_00425,grocery,1184,PERSON_00400,grocery
TXN_008076,2021-08-27,ACCT_00426,PERSON_00426,grocery,3293,PERSON_00437,grocery
TXN_008077,2022-05-28,ACCT_00427,PERSON_00427,upi,6348,PERSON_00024,upi
