call_id,date,from_person,to_person,duration_sec,phone_id,call_type
CALL_011351,2022-12-16,PERSON_00101,PERSON_00171,136,PHONE_00101,missed
CALL_011352,2023-06-11,PERSON_00102,PERSON_00237,823,PHONE_00102,voice
CALL_011353,2026-05-22,PERSON_00103,PERSON_00266,540,PHONE_00103,voice
CALL_011354,2024-09-21,PERSON_00104,PERSON_00295,296,PHONE_00104,voice
CALL_011355,2023-07-08,PERSON_00105,PERSON_00324,837,PHONE_00105,voice
CALL_011356,2022-08-31,PERSON_00106,PERSON_00219,32,PHONE_00106,voice
CALL_011357,2023-06-10,PERSON_00107,PERSON_00382,147,PHONE_00107,voice
CALL_011358,2021-03-05,PERSON_00108,PERSON_00411,836,PHONE_00108,voice
CALL_011359,2025-03-10,PERSON_00109,PERSON_00440,687,PHONE_00109,voice
CALL_011360,2024-03-08,PERSON_00110,PERSON_00019,51,PHONE_00110,missed
CALL_011361,2026-06-03,PERSON_00111,PERSON_00048,558,PHONE_00111,voice
CALL_011362,2021-09-12,PERSON_00112,PERSON_00077,847,PHONE_00112,missed
CALL_011363,2025-06-26,PERSON_00113,PERSON_00106,301,PHONE_00113,missed
CALL_011364,2025-03-15,PERSON_00114,PERSON_00135,866,PHONE_00114,voice
CALL_011365,2026-04-01,PERSON_00115,PERSON_00164,468,PHONE_00115,missed
CALL_011366,2026-03-01,PERSON_00116,PERSON_00193,463,PHONE_00116,voice
CALL_011367,2021-01-03,PERSON_00117,PERSON_00222,262,PHONE_00117,voice
CALL_011368,2022-03-20,PERSON_00118,PERSON_00251,840,PHONE_00118,missed
CALL_011369,2025-09-29,PERSON_00119,PERSON_00280,879,PHONE_00119,missed
CALL_011370,2025-03-30,PERSON_00120,PERSON_00309,854,PHONE_00120,missed
CALL_011371,2025-10-09,PERSON_00121,PERSON_00338,79,PHONE_00121,voice
CALL_011372,2025-08-01,PERSON_00122,PERSON_00367,111,PHONE_00122,voice
CALL_011373,2024-01-07,PERSON_00123,PERSON_00396,598,PHONE_00123,voice
CALL_011374,2022-10-26,PERSON_00124,PERSON_00425,486,PHONE_00124,voice
CALL_011375,2022-02-19,PERSON_00125,PERSON_00004,874,PHONE_00125,voice
CALL_011376,2021-04-08,PERSON_00126,PERSON_00318,20,PHONE_00126,voice
CALL_011377,2024-07-21,PERSON_00127,PERSON_00062,424,PHONE_00127,missed
CALL_011378,2025-04-20,PERSON_00128,PERSON_00091,349,PHONE_00128,voice
CALL_011379,2021-05-17,PERSON_00129,PERSON_00120,476,PHONE_00129,voice
CALL_011380,2026-05-19,PERSON_00130,PERSON_00149,800,PHONE_00130,voice
CALL_011381,2025-12-01,PERSON_00131,PERSON_00178,283,PHONE_00131,voice
CALL_011382,2024-07-20,PERSON_00132,PERSON_00207,451,PHONE_00132,voice
CALL_011383,2021-01-27,PERSON_00133,PERSON_00236,396,PHONE_00133,voice
CALL_011384,2023-08-12,PERSON_00134,PERSON_00265,321,PHONE_00134,voice
CALL_011385,2023-04-18,PERSON_00135,PERSON_00294,741,PHONE_00135,voice
CALL_011386,2022-04-29,PERSON_00136,PERSON_00323,116,PHONE_00136,missed
CALL_011387,2023-10-12,PERSON_00137,PERSON_00352,407,PHONE_00137,voice
CALL_011388,2025-05-25,PERSON_00138,PERSON_00381,534,PHONE_00138,voice
CALL_011389,2025-01-26,PERSON_00139,PERSON_00410,17,PHONE_00139,missed
CALL_011390,2022-02-05,PERSON_00140,PERSON_00439,444,PHONE_00140,missed
CALL_011391,2024-12-07,PERSON_00141,PERSON_00394,109,PHONE_00141,voice
CALL_011392,2023-10-13,PERSON_00142,PERSON_00047,721,PHONE_00142,voice
CALL_011393,2026-02-21,PERSON_00143,PERSON_00076,174,PHONE_00143,missed
CALL_011394,2024-06-29,PERSON_00144,PERSON_00105,750,PHONE_00144,voice
CALL_011395,2023-02-15,PERSON_00145,PERSON_00134,717,PHONE_00145,voice
CALL_011396,2024-12-06,PERSON_00146,PERSON_00163,522,PHONE_00146,voice
CALL_011397,2022-12-27,PERSON_00147,PERSON_00192,508,PHONE_00147,missed
CALL_011398,2021-03-27,PERSON_00148,PERSON_00221,821,PHONE_00148,missed
CALL_011399,2022-08-11,PERSON_00149,PERSON_00250,244,PHONE_00149,voice
CALL_011400,2021-09-11,PERSON_00150,PERSON_00279,410,PHONE_00150,missed
CALL_011401,2025-04-26,PERSON_00151,PERSON_00308,666,PHONE_00151,voice
CALL_011402,2021-06-23,PERSON_00152,PERSON_00337,656,PHONE_00152,missed
CALL_011403,2022-01-17,PERSON_00153,PERSON_00366,172,PHONE_00153,voice
CALL_011404,2025-03-30,PERSON_00154,PERSON_00395,786,PHONE_00154,voice
CALL_011405,2025-03-22,PERSON_00155,PERSON_00424,286,PHONE_00155,voice
CALL_011406,2025-05-24,PERSON_00156,PERSON_00244,26,PHONE_00156,missed
CALL_011407,2022-06-06,PERSON_00157,PERSON_00032,350,PHONE_00157,voice
CALL_011408,2021-10-24,PERSON_00158,PERSON_00061,145,PHONE_00158,voice
CALL_011409,2025-08-03,PERSON_00159,PERSON_00090,878,PHONE_00159,voice
CALL_011410,2022-04-08,PERSON_00160,PERSON_00119,753,PHONE_00160,voice
CALL_011411,2023-06-02,PERSON_00161,PERSON_00389,66,PHONE_00161,voice
CALL_011412,2023-12-11,PERSON_00162,PERSON_00177,293,PHONE_00162,missed
CALL_011413,2021-11-02,PERSON_00163,PERSON_00206,395,PHONE_00163,missed
CALL_011414,2023-04-01,PERSON_00164,PERSON_00235,124,PHONE_00164,missed
CALL_011415,2024-03-12,PERSON_00165,PERSON_00264,808,PHONE_00165,voice
CALL_011416,2026-04-28,PERSON_00166,PERSON_00394,17,PHONE_00166,voice
CALL_011417,2022-06-16,PERSON_00167,PERSON_00322,235,PHONE_00167,voice
CALL_011418,2023-08-22,PERSON_00168,PERSON_00351,565,PHONE_00168,missed
CALL_011419,2025-03-14,PERSON_00169,PERSON_00380,438,PHONE_00169,missed
CALL_011420,2021-04-10,PERSON_00170,PERSON_00409,37,PHONE_00170,missed
CALL_011421,2024-07-28,PERSON_00171,PERSON_00127,161,PHONE_00171,voice
CALL_011422,2023-09-07,PERSON_00172,PERSON_00017,560,PHONE_00172,missed
CALL_011423,2022-07-07,PERSON_00173,PERSON_00046,162,PHONE_00173,missed
CALL_011424,2025-09-08,PERSON_00174,PERSON_00075,309,PHONE_00174,voice
CALL_011425,2022-02-14,PERSON_00175,PERSON_00104,314,PHONE_00175,missed
CALL_011426,2025-04-26,PERSON_00176,PERSON_00133,84,PHONE_00176,missed
CALL_011427,2025-05-18,PERSON_00177,PERSON_00162,218,PHONE_00177,missed
CALL_011428,2021-05-01,PERSON_00178,PERSON_00191,45,PHONE_00178,voice
CALL_011429,2023-10-29,PERSON_00179,PERSON_00220,793,PHONE_00179,missed
CALL_011430,2022-08-19,PERSON_00180,PERSON_00249,489,PHONE_00180,voice
CALL_011431,2025-07-30,PERSON_00181,PERSON_00278,696,PHONE_00181,voice
CALL_011432,2022-01-30,PERSON_00182,PERSON_00307,757,PHONE_00182,missed
CALL_011433,2021-03-17,PERSON_00183,PERSON_00336,279,PHONE_00183,voice
CALL_011434,2023-08-11,PERSON_00184,PERSON_00365,737,PHONE_00184,voice
CALL_011435,2021-08-16,PERSON_00185,PERSON_00394,473,PHONE_00185,voice
CALL_011436,2025-07-10,PERSON_00186,PERSON_00423,55,PHONE_00186,missed
CALL_011437,2025-07-23,PERSON_00187,PERSON_00002,89,PHONE_00187,voice
CALL_011438,2025-05-28,PERSON_00188,PERSON_00031,158,PHONE_00188,voice
CALL_011439,2024-01-19,PERSON_00189,PERSON_00060,440,PHONE_00189,voice
CALL_011440,2021-04-18,PERSON_00190,PERSON_00089,775,PHONE_00190,voice
CALL_011441,2021-12-05,PERSON_00191,PERSON_00340,20,PHONE_00191,voice
CALL_011442,2026-05-01,PERSON_00192,PERSON_00147,385,PHONE_00192,voice
CALL_011443,2024-09-07,PERSON_00193,PERSON_00176,335,PHONE_00193,voice
CALL_011444,2023-07-27,PERSON_00194,PERSON_00205,600,PHONE_00194,voice
CALL_011445,2026-02-23,PERSON_00195,PERSON_00234,23,PHONE_00195,voice
CALL_011446,2025-04-10,PERSON_00196,PERSON_00171,163,PHONE_00196,voice
CALL_011447,2022-11-28,PERSON_00197,PERSON_00292,311,PHONE_00197,voice
CALL_011448,2023-08-19,PERSON_00198,PERSON_00321,360,PHONE_00198,voice
CALL_011449,2025-02-20,PERSON_00199,PERSON_00350,854,PHONE_00199,voice
CALL_011450,2026-02-22,PERSON_00200,PERSON_00379,655,PHONE_00200,voice
CALL_011451,2024-03-31,PERSON_00201,PERSON_00408,364,PHONE_00201,voice
CALL_011452,2021-07-14,PERSON_00202,PERSON_00437,738,PHONE_00202,missed
CALL_011453,2024-12-12,PERSON_00203,PERSON_00016,888,PHONE_00203,voice
CALL_011454,2022-11-16,PERSON_00204,PERSON_00045,82,PHONE_00204,voice
CALL_011455,2021-11-09,PERSON_00205,PERSON_00074,362,PHONE_00205,missed
CALL_011456,2022-07-28,PERSON_00206,PERSON_00103,698,PHONE_00206,voice
CALL_011457,2022-10-11,PERSON_00207,PERSON_00132,96,PHONE_00207,voice
CALL_011458,2024-07-14,PERSON_00208,PERSON_00161,65,PHONE_00208,voice
CALL_011459,2023-10-12,PERSON_00209,PERSON_00190,127,PHONE_00209,missed
CALL_011460,2025-11-24,PERSON_00210,PERSON_00219,609,PHONE_00210,voice
CALL_011461,2023-07-03,PERSON_00211,PERSON_00248,502,PHONE_00211,missed
CALL_011462,2022-03-13,PERSON_00212,PERSON_00277,154,PHONE_00212,voice
CALL_011463,2024-09-13,PERSON_00213,PERSON_00306,255,PHONE_00213,voice
CALL_011464,2021-04-10,PERSON_00214,PERSON_00335,659,PHONE_00214,voice
CALL_011465,2026-04-08,PERSON_00215,PERSON_00364,479,PHONE_00215,missed
CALL_011466,2025-12-18,PERSON_00216,PERSON_00429,70,PHONE_00216,voice
CALL_011467,2022-07-25,PERSON_00217,PERSON_00422,191,PHONE_00217,voice
CALL_011468,2025-05-03,PERSON_00218,PERSON_00001,193,PHONE_00218,voice
CALL_011469,2021-01-31,PERSON_00219,PERSON_00030,807,PHONE_00219,missed
CALL_011470,2024-10-10,PERSON_00220,PERSON_00059,242,PHONE_00220,voice
CALL_011471,2026-05-20,PERSON_00221,PERSON_00169,12,PHONE_00221,missed
CALL_011472,2023-12-24,PERSON_00222,PERSON_00117,244,PHONE_00222,missed
CALL_011473,2023-09-12,PERSON_00223,PERSON_00146,739,PHONE_00223,voice
CALL_011474,2026-05-29,PERSON_00224,PERSON_00175,434,PHONE_00224,voice
CALL_011475,2023-11-17,PERSON_00225,PERSON_00204,263,PHONE_00225,voice
CALL_011476,2026-01-24,PERSON_00226,PERSON_00268,118,PHONE_00226,voice
CALL_011477,2024-09-12,PERSON_00227,PERSON_00262,785,PHONE_00227,voice
CALL_011478,2022-06-16,PERSON_00228,PERSON_00291,721,PHONE_00228,missed
CALL_011479,2022-12-21,PERSON_00229,PERSON_00320,154,PHONE_00229,missed
CALL_011480,2021-10-13,PERSON_00230,PERSON_00349,780,PHONE_00230,voice
CALL_011481,2025-05-02,PERSON_00231,PERSON_00240,151,PHONE_00231,voice
CALL_011482,2021-04-23,PERSON_00232,PERSON_00407,647,PHONE_00232,voice
CALL_011483,2024-12-29,PERSON_00233,PERSON_00436,509,PHONE_00233,voice
CALL_011484,2025-05-22,PERSON_00234,PERSON_00015,823,PHONE_00234,voice
CALL_011485,2023-12-31,PERSON_00235,PERSON_00044,242,PHONE_00235,voice
CALL_011486,2022-12-29,PERSON_00236,PERSON_00073,87,PHONE_00236,voice
CALL_011487,2023-07-05,PERSON_00237,PERSON_00102,161,PHONE_00237,voice
CALL_011488,2022-01-02,PERSON_00238,PERSON_00131,68,PHONE_00238,missed
CALL_011489,2023-12-21,PERSON_00239,PERSON_00160,159,PHONE_00239,voice
CALL_011490,2024-05-16,PERSON_00240,PERSON_00189,759,PHONE_00240,voice
CALL_011491,2022-08-21,PERSON_00241,PERSON_00012,78,PHONE_00241,voice
CALL_011492,2022-07-30,PERSON_00242,PERSON_00247,609,PHONE_00242,voice
CALL_011493,2025-07-30,PERSON_00243,PERSON_00276,682,PHONE_00243,voice
CALL_011494,2023-07-31,PERSON_00244,PERSON_00305,658,PHONE_00244,missed
CALL_011495,2025-12-02,PERSON_00245,PERSON_00334,655,PHONE_00245,missed
CALL_011496,2024-11-05,PERSON_00246,PERSON_00363,445,PHONE_00246,voice
CALL_011497,2022-10-28,PERSON_00247,PERSON_00392,655,PHONE_00247,missed
CALL_011498,2025-09-26,PERSON_00248,PERSON_00421,533,PHONE_00248,voice
CALL_011499,2025-04-13,PERSON_00249,PERSON_00450,228,PHONE_00249,voice
CALL_011500,2023-05-27,PERSON_00250,PERSON_00029,125,PHONE_00250,voice
CALL_011501,2021-04-26,PERSON_00251,PERSON_00058,758,PHONE_00251,missed
CALL_011502,2021-05-29,PERSON_00252,PERSON_00087,60,PHONE_00252,voice
CALL_011503,2021-10-17,PERSON_00253,PERSON_00116,822,PHONE_00253,voice
CALL_011504,2026-04-06,PERSON_00254,PERSON_00145,593,PHONE_00254,voice
CALL_011505,2022-08-31,PERSON_00255,PERSON_00174,638,PHONE_00255,missed
CALL_011506,2024-01-23,PERSON_00256,PERSON_00205,80,PHONE_00256,voice
CALL_011507,2025-08-13,PERSON_00257,PERSON_00232,185,PHONE_00257,voice
CALL_011508,2023-08-22,PERSON_00258,PERSON_00261,465,PHONE_00258,voice
CALL_011509,2021-05-06,PERSON_00259,PERSON_00290,306,PHONE_00259,voice
CALL_011510,2021-05-14,PERSON_00260,PERSON_00319,376,PHONE_00260,voice
CALL_011511,2025-02-15,PERSON_00261,PERSON_00348,442,PHONE_00261,missed
CALL_011512,2021-08-25,PERSON_00262,PERSON_00377,623,PHONE_00262,voice
CALL_011513,2023-05-15,PERSON_00263,PERSON_00406,830,PHONE_00263,voice
CALL_011514,2026-01-22,PERSON_00264,PERSON_00435,310,PHONE_00264,voice
CALL_011515,2022-09-14,PERSON_00265,PERSON_00014,163,PHONE_00265,voice
CALL_011516,2022-06-09,PERSON_00266,PERSON_00043,464,PHONE_00266,voice
CALL_011517,2023-11-18,PERSON_00267,PERSON_00072,285,PHONE_00267,voice
CALL_011518,2023-07-07,PERSON_00268,PERSON_00101,532,PHONE_00268,voice
CALL_011519,2026-04-08,PERSON_00269,PERSON_00130,126,PHONE_00269,missed
CALL_011520,2021-10-31,PERSON_00270,PERSON_00159,245,PHONE_00270,voice
CALL_011521,2021-09-14,PERSON_00271,PERSON_00018,173,PHONE_00271,missed
CALL_011522,2023-03-25,PERSON_00272,PERSON_00217,486,PHONE_00272,voice
CALL_011523,2025-01-21,PERSON_00273,PERSON_00246,565,PHONE_00273,voice
CALL_011524,2026-05-09,PERSON_00274,PERSON_00275,746,PHONE_00274,voice
CALL_011525,2025-12-09,PERSON_00275,PERSON_00304,500,PHONE_00275,voice
CALL_011526,2025-08-29,PERSON_00276,PERSON_00333,41,PHONE_00276,voice
CALL_011527,2024-07-28,PERSON_00277,PERSON_00362,795,PHONE_00277,voice
CALL_011528,2021-12-04,PERSON_00278,PERSON_00391,398,PHONE_00278,missed
CALL_011529,2021-04-24,PERSON_00279,PERSON_00420,118,PHONE_00279,voice
CALL_011530,2025-12-02,PERSON_00280,PERSON_00449,527,PHONE_00280,missed
CALL_011531,2021-12-11,PERSON_00281,PERSON_00028,513,PHONE_00281,voice
CALL_011532,2023-12-30,PERSON_00282,PERSON_00057,827,PHONE_00282,missed
CALL_011533,2021-07-01,PERSON_00283,PERSON_00086,392,PHONE_00283,voice
CALL_011534,2022-12-08,PERSON_00284,PERSON_00115,128,PHONE_00284,voice
CALL_011535,2025-06-01,PERSON_00285,PERSON_00144,874,PHONE_00285,voice
CALL_011536,2025-04-17,PERSON_00286,PERSON_00122,88,PHONE_00286,missed
CALL_011537,2022-08-26,PERSON_00287,PERSON_00202,188,PHONE_00287,voice
CALL_011538,2024-12-01,PERSON_00288,PERSON_00231,643,PHONE_00288,voice
CALL_011539,2026-03-20,PERSON_00289,PERSON_00260,475,PHONE_00289,missed
CALL_011540,2022-12-02,PERSON_00290,PERSON_00289,174,PHONE_00290,missed
CALL_011541,2024-02-28,PERSON_00291,PERSON_00389,167,PHONE_00291,missed
CALL_011542,2024-02-05,PERSON_00292,PERSON_00347,596,PHONE_00292,missed
CALL_011543,2023-03-19,PERSON_00293,PERSON_00376,410,PHONE_00293,voice
CALL_011544,2021-03-22,PERSON_00294,PERSON_00405,594,PHONE_00294,missed
CALL_011545,2021-03-28,PERSON_00295,PERSON_00434,701,PHONE_00295,voice
CALL_011546,2023-12-05,PERSON_00296,PERSON_00013,739,PHONE_00296,voice
CALL_011547,2023-02-14,PERSON_00297,PERSON_00042,27,PHONE_00297,missed
CALL_011548,2025-05-07,PERSON_00298,PERSON_00071,167,PHONE_00298,voice
CALL_011549,2025-04-04,PERSON_00299,PERSON_00100,199,PHONE_00299,voice
CALL_011550,2021-12-23,PERSON_00300,PERSON_00129,881,PHONE_00300,voice
CALL_011551,2021-06-06,PERSON_00301,PERSON_00134,161,PHONE_00301,missed
CALL_011552,2024-11-01,PERSON_00302,PERSON_00187,30,PHONE_00302,voice
CALL_011553,2023-04-22,PERSON_00303,PERSON_00216,331,PHONE_00303,voice
CALL_011554,2021-11-07,PERSON_00304,PERSON_00245,546,PHONE_00304,voice
CALL_011555,2021-05-29,PERSON_00305,PERSON_00274,733,PHONE_00305,missed
CALL_011556,2023-04-12,PERSON_00306,PERSON_00303,872,PHONE_00306,voice
CALL_011557,2025-09-30,PERSON_00307,PERSON_00332,256,PHONE_00307,voice
CALL_011558,2023-07-26,PERSON_00308,PERSON_00361,644,PHONE_00308,missed
CALL_011559,2025-07-10,PERSON_00309,PERSON_00390,718,PHONE_00309,voice
CALL_011560,2022-07-23,PERSON_00310,PERSON_00419,716,PHONE_00310,voice
CALL_011561,2025-02-16,PERSON_00311,PERSON_00448,165,PHONE_00311,voice
CALL_011562,2022-08-30,PERSON_00312,PERSON_00027,52,PHONE_00312,voice
CALL_011563,2022-06-16,PERSON_00313,PERSON_00056,80,PHONE_00313,voice
CALL_011564,2025-04-11,PERSON_00314,PERSON_00085,248,PHONE_00314,voice
CALL_011565,2024-11-07,PERSON_00315,PERSON_00114,496,PHONE_00315,voice
CALL_011566,2024-01-13,PERSON_00316,PERSON_00143,667,PHONE_00316,voice
CALL_011567,2023-08-28,PERSON_00317,PERSON_00172,302,PHONE_00317,voice
CALL_011568,2023-10-07,PERSON_00318,PERSON_00201,521,PHONE_00318,voice
CALL_011569,2022-11-14,PERSON_00319,PERSON_00230,736,PHONE_00319,voice
CALL_011570,2025-07-14,PERSON_00320,PERSON_00259,874,PHONE_00320,voice
CALL_011571,2021-11-01,PERSON_00321,PERSON_00290,119,PHONE_00321,missed
CALL_011572,2025-02-03,PERSON_00322,PERSON_00317,146,PHONE_00322,missed
CALL_011573,2022-05-22,PERSON_00323,PERSON_00346,67,PHONE_00323,voice
CALL_011574,2023-05-14,PERSON_00324,PERSON_00375,627,PHONE_00324,voice
CALL_011575,2025-11-27,PERSON_00325,PERSON_00404,699,PHONE_00325,voice
CALL_011576,2025-09-23,PERSON_00326,PERSON_00433,776,PHONE_00326,voice
CALL_011577,2023-03-30,PERSON_00327,PERSON_00012,541,PHONE_00327,voice
CALL_011578,2023-07-16,PERSON_00328,PERSON_00041,681,PHONE_00328,voice
CALL_011579,2026-06-03,PERSON_00329,PERSON_00070,624,PHONE_00329,voice
CALL_011580,2024-01-03,PERSON_00330,PERSON_00099,807,PHONE_00330,missed
CALL_011581,2023-09-27,PERSON_00331,PERSON_00194,21,PHONE_00331,missed
CALL_011582,2024-12-14,PERSON_00332,PERSON_00157,725,PHONE_00332,voice
CALL_011583,2025-08-25,PERSON_00333,PERSON_00186,855,PHONE_00333,voice
CALL_011584,2024-08-08,PERSON_00334,PERSON_00215,719,PHONE_00334,missed
CALL_011585,2021-07-01,PERSON_00335,PERSON_00244,542,PHONE_00335,missed
CALL_011586,2023-02-19,PERSON_00336,PERSON_00240,180,PHONE_00336,voice
CALL_011587,2021-02-23,PERSON_00337,PERSON_00302,658,PHONE_00337,voice
CALL_011588,2023-10-01,PERSON_00338,PERSON_00331,741,PHONE_00338,missed
CALL_011589,2025-12-29,PERSON_00339,PERSON_00360,863,PHONE_00339,missed
CALL_011590,2021-12-12,PERSON_00340,PERSON_00389,668,PHONE_00340,voice
CALL_011591,2025-07-20,PERSON_00341,PERSON_00418,746,PHONE_00341,voice
CALL_011592,2025-02-26,PERSON_00342,PERSON_00447,84,PHONE_00342,voice
CALL_011593,2026-05-31,PERSON_00343,PERSON_00026,807,PHONE_00343,voice
CALL_011594,2022-03-19,PERSON_00344,PERSON_00055,75,PHONE_00344,voice
CALL_011595,2024-09-18,PERSON_00345,PERSON_00084,437,PHONE_00345,voice
CALL_011596,2026-05-24,PERSON_00346,PERSON_00113,84,PHONE_00346,voice
CALL_011597,2024-08-02,PERSON_00347,PERSON_00142,834,PHONE_00347,voice
CALL_011598,2021-09-22,PERSON_00348,PERSON_00171,248,PHONE_00348,missed
CALL_011599,2025-04-26,PERSON_00349,PERSON_00200,218,PHONE_00349,missed
CALL_011600,2025-01-10,PERSON_00350,PERSON_00229,420,PHONE_00350,voice
CALL_011601,2023-05-18,PERSON_00351,PERSON_00258,620,PHONE_00351,missed
CALL_011602,2025-07-25,PERSON_00352,PERSON_00287,115,PHONE_00352,voice
CALL_011603,2025-04-08,PERSON_00353,PERSON_00316,216,PHONE_00353,voice
CALL_011604,2023-09-30,PERSON_00354,PERSON_00345,585,PHONE_00354,voice
CALL_011605,2026-02-04,PERSON_00355,PERSON_00374,628,PHONE_00355,missed
CALL_011606,2021-06-28,PERSON_00356,PERSON_00403,728,PHONE_00356,missed
CALL_011607,2021-11-21,PERSON_00357,PERSON_00432,233,PHONE_00357,voice
CALL_011608,2024-09-20,PERSON_00358,PERSON_00011,827,PHONE_00358,voice
CALL_011609,2022-01-11,PERSON_00359,PERSON_00040,35,PHONE_00359,voice
CALL_011610,2024-06-09,PERSON_00360,PERSON_00069,714,PHONE_00360,voice
CALL_011611,2022-10-31,PERSON_00361,PERSON_00098,81,PHONE_00361,missed
CALL_011612,2022-05-25,PERSON_00362,PERSON_00127,28,PHONE_00362,missed
CALL_011613,2024-11-27,PERSON_00363,PERSON_00156,744,PHONE_00363,voice
CALL_011614,2023-04-17,PERSON_00364,PERSON_00185,46,PHONE_00364,voice
CALL_011615,2024-03-05,PERSON_00365,PERSON_00214,447,PHONE_00365,voice
CALL_011616,2022-02-14,PERSON_00366,PERSON_00006,27,PHONE_00366,missed
CALL_011617,2024-01-05,PERSON_00367,PERSON_00272,759,PHONE_00367,missed
CALL_011618,2026-02-12,PERSON_00368,PERSON_00301,209,PHONE_00368,voice
CALL_011619,2025-12-07,PERSON_00369,PERSON_00330,154,PHONE_00369,missed
CALL_011620,2021-01-27,PERSON_00370,PERSON_00359,30,PHONE_00370,missed
CALL_011621,2021-09-26,PERSON_00371,PERSON_00244,141,PHONE_00371,voice
CALL_011622,2024-11-14,PERSON_00372,PERSON_00417,627,PHONE_00372,voice
CALL_011623,2023-05-13,PERSON_00373,PERSON_00446,113,PHONE_00373,missed
CALL_011624,2023-09-26,PERSON_00374,PERSON_00025,123,PHONE_00374,voice
CALL_011625,2025-12-29,PERSON_00375,PERSON_00054,223,PHONE_00375,voice
CALL_011626,2024-11-23,PERSON_00376,PERSON_00093,104,PHONE_00376,missed
CALL_011627,2024-06-10,PERSON_00377,PERSON_00112,179,PHONE_00377,voice
CALL_011628,2023-04-13,PERSON_00378,PERSON_00141,281,PHONE_00378,voice
CALL_011629,2024-07-11,PERSON_00379,PERSON_00170,27,PHONE_00379,voice
CALL_011630,2021-10-04,PERSON_00380,PERSON_00199,398,PHONE_00380,missed
CALL_011631,2025-01-21,PERSON_00381,PERSON_00156,16,PHONE_00381,voice
CALL_011632,2022-12-25,PERSON_00382,PERSON_00257,687,PHONE_00382,voice
CALL_011633,2021-08-04,PERSON_00383,PERSON_00286,521,PHONE_00383,voice
CALL_011634,2024-11-17,PERSON_00384,PERSON_00315,123,PHONE_00384,voice
CALL_011635,2021-01-28,PERSON_00385,PERSON_00344,584,PHONE_00385,voice
CALL_011636,2025-12-14,PERSON_00386,PERSON_00373,803,PHONE_00386,missed
CALL_011637,2022-01-18,PERSON_00387,PERSON_00402,579,PHONE_00387,missed
CALL_011638,2025-07-09,PERSON_00388,PERSON_00431,662,PHONE_00388,voice
CALL_011639,2022-02-13,PERSON_00389,PERSON_00010,347,PHONE_00389,voice
CALL_011640,2023-10-29,PERSON_00390,PERSON_00039,518,PHONE_00390,voice
CALL_011641,2024-09-16,PERSON_00391,PERSON_00110,143,PHONE_00391,voice
CALL_011642,2022-04-25,PERSON_00392,PERSON_00097,852,PHONE_00392,voice
CALL_011643,2023-05-02,PERSON_00393,PERSON_00126,476,PHONE_00393,voice
CALL_011644,2021-09-10,PERSON_00394,PERSON_00155,644,PHONE_00394,voice
CALL_011645,2022-02-24,PERSON_00395,PERSON_00184,177,PHONE_00395,missed
CALL_011646,2023-08-27,PERSON_00396,PERSON_00213,715,PHONE_00396,voice
CALL_011647,2025-12-26,PERSON_00397,PERSON_00242,323,PHONE_00397,missed
CALL_011648,2022-09-16,PERSON_00398,PERSON_00271,530,PHONE_00398,voice
CALL_011649,2025-10-29,PERSON_00399,PERSON_00300,498,PHONE_00399,voice
CALL_011650,2021-02-02,PERSON_00400,PERSON_00329,414,PHONE_00400,missed
CALL_011651,2024-12-09,PERSON_00401,PERSON_00288,126,PHONE_00401,voice
CALL_011652,2022-07-06,PERSON_00402,PERSON_00387,386,PHONE_00402,voice
CALL_011653,2021-07-17,PERSON_00403,PERSON_00416,466,PHONE_00403,missed
CALL_011654,2026-01-19,PERSON_00404,PERSON_00445,337,PHONE_00404,missed
CALL_011655,2022-08-21,PERSON_00405,PERSON_00024,182,PHONE_00405,missed
CALL_011656,2023-09-30,PERSON_00406,PERSON_00240,163,PHONE_00406,voice
CALL_011657,2022-11-28,PERSON_00407,PERSON_00082,335,PHONE_00407,missed
CALL_011658,2021-10-01,PERSON_00408,PERSON_00111,315,PHONE_00408,voice
CALL_011659,2021-07-27,PERSON_00409,PERSON_00140,175,PHONE_00409,voice
CALL_011660,2023-07-31,PERSON_00410,PERSON_00169,27,PHONE_00410,voice
CALL_011661,2022-09-01,PERSON_00411,PERSON_00117,89,PHONE_00411,voice
CALL_011662,2024-11-06,PERSON_00412,PERSON_00227,764,PHONE_00412,voice
CALL_011663,2022-12-17,PERSON_00413,PERSON_00256,479,PHONE_00413,voice
CALL_011664,2022-07-20,PERSON_00414,PERSON_00285,546,PHONE_00414,voice
CALL_011665,2025-03-03,PERSON_00415,PERSON_00314,685,PHONE_00415,voice
CALL_011666,2023-04-22,PERSON_00416,PERSON_00343,312,PHONE_00416,missed
CALL_011667,2025-12-24,PERSON_00417,PERSON_00372,670,PHONE_00417,missed
CALL_011668,2022-05-08,PERSON_00418,PERSON_00401,243,PHONE_00418,missed
CALL_011669,2025-09-28,PERSON_00419,PERSON_00430,298,PHONE_00419,voice
CALL_011670,2023-01-11,PERSON_00420,PERSON_00009,271,PHONE_00420,voice
CALL_011671,2024-09-18,PERSON_00421,PERSON_00038,427,PHONE_00421,missed
CALL_011672,2022-02-08,PERSON_00422,PERSON_00067,797,PHONE_00422,missed
CALL_011673,2023-12-24,PERSON_00423,PERSON_00096,586,PHONE_00423,missed
CALL_011674,2024-03-06,PERSON_00424,PERSON_00125,205,PHONE_00424,voice
